name,url
WCVB-TV,http://www.wcvb.com/topstories-rss
Town of Brookline,http://www.brooklinema.gov/RSSFeed.aspx?CommunityJobs=False&ModID=66&CID=All-0
Mark Ciommo - Boston City Council,http://www.markciommo.com/index.php?format=feed&type=rss
Cambridge Energy Alliance,http://cambridgeenergyalliance.org/feed
City of Cambridge,http://www.cambridgema.gov/CityNewsAndAlerts.rss
Mission Hill K-8 School ,http://www.missionhillschool.org/feed/
Perfect Fuel Chocolate,https://www.perfectfuel.com/feed/
The Boston Home Team Blog,http://thebostonhometeam.com/feed/
Boston's Hidden Restaurants,http://www.hiddenboston.com/blog.xml
Boston Music Spotlight,http://www.bostonmusicspotlight.com/feed/
HubArts.com,http://www.hubarts.com/weblog/rss.xml
Jamaica Plain News,http://www.jamaicaplainnews.com/feed/
Lawyers Clearinghouse,http://www.lawyersclearinghouse.org/feed/
StageSource,http://www.mystagepage.com/?feed=rss2
NE Patriots Draft,http://www.nepatriotsdraft.com/feed
Over The Monster,http://www.overthemonster.com/rss/current
Timothy McCarthy - Boston City Council,http://www.mccarthy4boston.com/feed/
Weather Underground Boston,http://www.wunderground.com/auto/rss_full/MA/Boston.xml
Weather Underground Boston,http://www.wunderground.com/auto/rss_full/MA/Boston.xml
Weather Underground Boston,http://www.wunderground.com/auto/rss_full/MA/Boston.xml
Weather Underground Brookline,http://www.wunderground.com/auto/rss_full/MA/Brookline.xml
Weather Underground Cambridge,http://www.wunderground.com/auto/rss_full/MA/Cambridge.xml
Weather Underground Cambridge,http://www.wunderground.com/auto/rss_full/MA/Cambridge.xml
UMass Boston,http://www.umb.edu/rss/news/9
Stephen J. Murphy - Boston City Council,http://stephenjmurphy.com/blog/feed
Cambridge Community Television,https://www.cctvcambridge.org/rss.xml
Boston Neighborhood Network,http://www.bnntv.org/rss.xml
Weather Underground Boston,http://www.wunderground.com/auto/rss_full/MA/Boston.xml
Weather Underground Boston,http://www.wunderground.com/auto/rss_full/MA/Boston.xml
