name,url
Art-Reach,http://www.art-reach.org/feed/
Greater Philadelphia Alliance for Capital and Technologies,http://philadelphiapact.com/feed/
Foobooz,http://foobooz.com/feed/
Swim Pony Performing Arts,http://swimponypa.wordpress.com/feed/
"Aspira, Inc. of Pennsylvania",http://www.aspirapa.org/feed/
Bartram’s Garden,https://www.facebook.com/BartramsGarden
Free Library of Philadelphia,https://www.facebook.com/20680169865
Rosenbach Museum and Library,https://www.facebook.com/pages/Rosenbach-Museum-Library/107394107481
Greater Brewerytown CDC,https://www.facebook.com/greaterbrewerytowncdc
We Love Queen Village,https://www.facebook.com/welovequeenvillage/
Kingsessing and Nearby,https://www.facebook.com/kingsessingphilly/
Kingsessing 5th Division Community of Neighbors,https://www.facebook.com/Kingsessing-Fifth-Division-Community-of-Neighbors-795833617194010/
Global Citizen,http://globalcitizen365.org/
Philadelphia Museum of Art,http://feeds.philamuseum.org/WhatsNew-PhiladelphiaMuseumOfArt?format=xml
Group Motion,http://groupmotion.org/feed/
Philly360,http://philly360.visitphilly.com/news?feed=rss
Magee Rehabilitation,http://www.mageerehab.org/news-feed.php
Philly Dance Fitness,http://phillydancefitness.com/feed/
City of Philadelphia,http://phillyda.wordpress.com/category/press-release/feed/
Curbed Philly,http://philly.curbed.com/atom.xml
Widener Branch Library,https://www.facebook.com/FLPWidenerBranch?fref=nf
Lawncrest Branch - Free Library of Philadelphia,https://www.facebook.com/pages/Lawncrest-Branch-Free-Library-of-Philadelphia/181725098541402?sk=timeline
The Mann Center for the Performing Arts,https://www.facebook.com/themanncenter
Lawncrest Rec Center,https://www.facebook.com/LawncrestRecCenter/
Lawncrest Community Garden,https://www.facebook.com/LawncrestCommunityGarden/
Run for ALD,http://run4ald3.webs.com/
Somerton Youth Organization,https://www.facebook.com/SomertonYouthOrganization/
Girard College,http://www.girardcollege.edu/rss.cfm?news=0
Gesu School,http://www.gesuschool.org/
Relâche Ensemble,http://relache.org/feed/
US National Weather Service Philadelphia/Mount Holly,https://www.facebook.com/NWSMountHolly
The Woodlands,https://www.facebook.com/woodlandsphila
PhillyFireNews.com,http://www.phillyfirenews.com/feed/
Hidden City,http://hiddencityphila.org/feed/
Legacy Youth Tennis and Education Center,http://www.legacyyte.org/feed/
Philly.com,http://www.philly.com/source.rss
Christopher and Stephanie Somers - Realtors - Philadelphia Real Estate,http://activerain.com/blogs/thesomersteam/rss
Be Well Philly,http://www.phillymag.com/be-well-philly/feed/
Philadelphia Animal Welfare Society,http://phillypaws.org/feed/
Philadelphia Magazine,http://www.phillymag.com/feed/
Citizens Planning Institute,https://www.facebook.com/PhilaCPI
City of Philadelphia,http://cityofphiladelphia.wordpress.com/category/topics/education-topics/feed/
City of Philadelphia,http://cityofphiladelphia.wordpress.com/category/topics/housing/feed/
InLiquid,http://inliquid.org/blog/feed/
The Print Center,https://www.facebook.com/pages/The-Print-Center/29580323241
The Philadelphia Public Record,http://www.phillyrecord.com/feed/
Geekadelphia,http://feeds.feedburner.com/Geekadelphia
Flying Kite,http://feeds.feedburner.com/FlyingKiteMedia
US National Weather Service Philadelphia/Mount Holly,https://www.facebook.com/NWSMountHolly
ActionAIDS,https://www.facebook.com/pages/Action-Aids/1391584774439051
US National Weather Service Philadelphia/Mount Holly,https://www.facebook.com/NWSMountHolly
The Children's Hospital of Philadelphia,https://www.facebook.com/pages/Childrens-Hospital-of-Philadelphia/1058232300895632
US National Weather Service Philadelphia/Mount Holly,https://www.facebook.com/NWSMountHolly
Open,http://www.eventbrite.com/rss/user_list_events/82980826993
TheVillage,https://www.facebook.com/village1877
City of Philadelphia,http://cityofphiladelphia.wordpress.com/feed/
Local Arts Live,http://localartslive.com/profiles/blog/feed?promoted=1&xn_auth=no
Children's Lit. Research Collection of the Free Library of Philadelphia,https://www.facebook.com/pages/Childrens-Lit-Research-Collection-of-the-Free-Library-of-Philadelphia/116532001738485?fref=nfhttps://www.facebook.com/pages/Childrens-Lit-Research-Collection-of-the-Free-Library-of-Philadelphia/116532001738485?fref=nf
Lovett Memorial Library - Branch of the Free Library of Philadelphia,https://www.facebook.com/LovettBranchFreeLibrary?fref=nf
City of Philadelphia Mural Arts Program,https://www.facebook.com/MuralArtsPhiladelphia
Philadelphia Zoo,http://www.philadelphiazoo.org/
2nd Street Festival,https://www.facebook.com/2ndStreetFestival/
Lower Moyamensing Civic Association,http://lomophilly.wordpress.com/feed/
American Red Cross Southeastern Pennsylvania Chapter,https://www.facebook.com/RedCrossPhilly
Philadelphia Corporation for Aging,https://www.facebook.com/PCACares.org/
Access Matters,http://accessmatters.org/feed/
Keyspot,https://www.phillykeyspots.org/rss.xml
Girls Rock Philly,http://www.girlsrockphilly.org/feed/
Channel 6 Action News,http://abclocal.go.com/wpvi/xml?id=5747395
Temple University,http://news.temple.edu/rss/news/topics/visualize-temple
Philly Fun 4 Kids,http://feeds.feedburner.com/phillyfun4kids
The Wilma Theater,https://www.facebook.com/TheWilmaTheater
The Philadelphia Foundation,https://www.philafound.org/
Wee Wander,http://wee-wander.com/feed
South Philly Review,http://feeds.feedburner.com/SouthPhillyReview
Headlong Dance Theater,http://headlong.org/feed/
Free in Philly,http://freeinphilly.org/feed
